code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled," week1"," week2"," week3"," week4"
NSV,1122,SBFZ,SBPA,"RODIT UM654 PUREU UN741 UTPUN UZ13 EKUTI",E195NSV,340,1732.02,08:00," 12:20"," 4.2"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1123,SBFZ,SBPA,"RODIT UM654 PUREU UN741 UTPUN UZ13 EKUTI",E195NSV,340,1732.02,08:00," 12:20"," 4.2"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1124,SBFZ,SBPA,"RODIT UM654 PUREU UN741 UTPUN UZ13 EKUTI",E195NSV,340,1732.02,08:00," 12:20"," 4.2"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1125,SBFZ,SBPA,"RODIT UM654 PUREU UN741 UTPUN UZ13 EKUTI",E195NSV,340,1732.02,08:00," 12:20"," 4.2"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1126,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",A319NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1127,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",A319NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1128,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",A319NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1129,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",A320NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NCS,113,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1130,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",A320NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1131,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",A320NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1132,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",B738NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1133,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",B738NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1134,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",B738NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1135,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",E195NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1136,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",E195NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1137,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",E195NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1138,SBPA,SBFZ,"OGLOL UZ23 BHZ UZ61 FLZ",E195NSV,330,1732.02,13:00," 17:00"," 4"," ."," 310"," P"," 0123456"," 1"," "," "," "," "
NSV,1139,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",A319NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NCS,114,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1140,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",A319NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1141,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",A319NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1142,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",A319NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1143,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",A320NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1144,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",A320NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1145,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",B738NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1146,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",B738NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1147,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",B738NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1148,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",B738NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1149,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",E195NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NCS,115,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1150,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",E195NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1151,SBFZ,SBBE,"ISUPI UZ81 JANES  BEL",E195NSV,340,614.182,08:00," 09:40"," 1.4"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1152,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",E195NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1153,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",A319NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1154,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",A319NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1155,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",A319NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1156,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",A319NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1157,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",A320NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1158,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",A320NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1159,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",B738NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NCS,116,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1160,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",B738NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1161,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",B738NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1162,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",B738NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1163,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",E195NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1164,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",E195NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1165,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",E195NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1166,SBBE,SBFZ,"UZ81 JANES  SAVIO UZ81",E195NSV,370,614.182,10:00," 11:30"," 1.3"," ."," 225"," P"," 0123456"," 1"," "," "," "," "
NSV,1167,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A319NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1168,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A319NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1169,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A319NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NCS,117,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1170,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A319NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1171,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A320NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1172,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A320NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1173,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",A320NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1174,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",B738NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1175,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",B738NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1176,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",B738NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1177,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",B738NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1178,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",E195NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1179,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",E195NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NCS,118,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1180,SBFZ,SBBR,"IRURA  CADET UZ18 KORAN",E195NSV,380,914.467,08:00," 10:25"," 2.25"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1181,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A319NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1182,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A319NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1183,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A319NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1184,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A319NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1185,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A320NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1186,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A320NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1187,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",A320NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1188,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",B738NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1189,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",B738NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NCS,119,SBEG,SBGL,,B748NCS,330,1539.28,12:00," 15:46"," 3.46"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1190,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",B738NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1191,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",B738NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1192,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",E195NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1193,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",E195NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1194,SBBR,SBFZ,"PEDAL UZ18 KORAN UZ18 FLZ",E195NSV,330,914.467,11:00," 13:08"," 2.08"," ."," 311"," P"," 0123456"," 1"," "," "," "," "
NSV,1195,SBFZ,SBCF,UZ29,A319NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1196,SBFZ,SBCF,UZ29,A319NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1197,SBFZ,SBCF,UZ29,A319NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1198,SBFZ,SBCF,UZ29,A319NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1199,SBFZ,SBCF,UZ29,A320NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NCS,120,SBGL,SBBE,,B748NCS,330,1323.79,08:00," 11:39"," 3.39"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1200,SBFZ,SBCF,UZ29,A320NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1201,SBFZ,SBCF,UZ29,A320NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1202,SBFZ,SBCF,UZ29,B738NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1203,SBFZ,SBCF,UZ29,B738NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1204,SBFZ,SBCF,UZ29,B738NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1205,SBFZ,SBCF,UZ29,E195NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1206,SBFZ,SBCF,UZ29,E195NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1207,SBFZ,SBCF,UZ29,E195NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1208,SBFZ,SBCF,UZ29,E195NSV,360,1004.58,08:00," 10:32"," 2.32"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1209,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A319NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NCS,121,SBGL,SBBE,,B748NCS,330,1323.79,08:00," 11:39"," 3.39"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1210,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A319NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1211,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A319NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1212,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A319NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1213,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A320NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1214,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A320NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1215,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",A320NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1216,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",B738NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1217,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",B738NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1218,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",B738NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1219,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",E195NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NCS,122,SBGL,SBBE,,B748NCS,330,1323.79,08:00," 11:39"," 3.39"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1220,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",E195NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1221,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",E195NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1222,SBCF,SBFZ,"OBGAR UZ61 OBGEL  ABUCU",E195NSV,370,1004.58,11:00," 13:31"," 2.31"," ."," 135"," P"," 0123456"," 1"," "," "," "," "
NSV,1223,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A319NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1224,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A319NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1225,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A319NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1226,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A319NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1227,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A319NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1228,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A320NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1229,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A320NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NCS,123,SBGL,SBBE,,B748NCS,330,1323.79,08:00," 11:39"," 3.39"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1230,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A320NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1231,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",A320NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1232,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",B738NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1233,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",B738NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1234,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",B738NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1235,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",E195NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1236,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",E195NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1237,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",E195NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1238,SBFZ,SBCT,"LOGOX  PUREU UN741 UTPUN UZ13 CTB",E195NSV,340,1444.62,08:00," 11:40"," 3.4"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1239,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A319NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NCS,124,SBGL,SBBE,,B748NCS,330,1323.79,08:00," 11:39"," 3.39"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1240,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A319NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1241,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A319NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1242,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A319NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1243,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A319NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1244,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A320NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1245,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A320NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1246,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A320NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1247,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",A320NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1248,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",B738NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1249,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",B738NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NCS,125,SBBE,SBGL,,B748NCS,320,1323.79,12:00," 15:00"," 3.2"," 75"," 0"," C"," 0123456"," 1"," "," "," "," "
NSV,1250,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",B738NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1251,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",E195NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1252,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",E195NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1253,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",E195NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
NSV,1254,SBCT,SBFZ,"KOSVO UZ13 ANSOK UM654 RODIT UM791 ABUCU",E195NSV,370,1444.62,12:00," 15:25"," 3.25"," ."," 314"," P"," 0123456"," 1"," "," "," "," "
